,tconst,averageRating,numVotes
1136433,tt5622660,3.7,163
1136435,tt5622770,4.3,283
1136437,tt5622810,7.4,5
1136459,tt5623224,6.5,510
1136483,tt5623936,8.8,18
1136487,tt5624040,6.1,13
1136503,tt5624466,5.6,6032
1136538,tt5624838,7.8,776
1136549,tt5625068,7.1,191
1136551,tt5625152,6.9,146
1136582,tt5625414,5.3,13
1136584,tt5625440,6.3,22
1136642,tt5626724,6.7,9
1136659,tt5627260,5.0,193
1136663,tt5627502,3.5,82
1136674,tt5627930,7.6,33
1136681,tt5628012,7.2,1020
1136707,tt5628302,6.8,14770
1136710,tt5628332,5.9,292
1136720,tt5628418,6.2,4015
1136731,tt5628684,6.6,9
1136736,tt5628902,5.2,5936
1136740,tt5629032,7.5,83
1136755,tt5629340,6.7,1913
1136761,tt5629524,4.5,3358
1136767,tt5629964,4.8,4463
1136769,tt5630030,4.3,470
1136807,tt5630752,4.5,191
1136821,tt5631456,7.2,2202
1136845,tt5632254,5.7,24
1136847,tt5632272,5.4,98
1136852,tt5632318,6.8,62
1136886,tt5633396,6.9,142
1136887,tt5633450,4.7,154
1136894,tt5633706,7.2,1898
1136895,tt5633726,7.8,69
1136909,tt5634088,5.8,1108
1136912,tt5634336,3.3,114
1136914,tt5634406,2.7,483
1136924,tt5634442,7.0,16
1136928,tt5634556,2.4,149
1136942,tt5634960,5.4,1646
1136943,tt5634962,6.0,743
1136951,tt5635048,6.2,21
1136959,tt5635086,7.6,33488
1136996,tt5635522,8.9,49
1137004,tt5635638,7.1,2076
1137006,tt5635744,9.7,9
1137010,tt5635808,5.8,791
1137047,tt5636222,6.1,948
1137048,tt5636234,2.1,735
1137050,tt5636312,7.9,26
1137071,tt5636668,6.5,1157
1137079,tt5636922,5.0,351
1137084,tt5637188,5.6,988
1137087,tt5637212,4.3,61
1137109,tt5637514,6.1,35
1137126,tt5637608,6.6,86
1137133,tt5637736,3.4,787
1137144,tt5637858,6.7,26
1137167,tt5638178,7.1,43
1137172,tt5638250,7.6,13
1137191,tt5638500,4.1,1883
1137195,tt5638642,6.3,110173
1137220,tt5639354,7.2,26650
1137223,tt5639362,6.0,65
1137226,tt5639388,4.4,2068
1137228,tt5639410,4.5,692
1137229,tt5639446,5.9,6492
1137242,tt5639536,4.8,198
1137247,tt5639650,5.2,400
1137256,tt5639788,6.0,80
1137265,tt5639892,6.4,21
1137267,tt5639898,5.3,1922
1137285,tt5640128,7.6,27
1137310,tt5640450,6.3,40684
1137317,tt5640576,6.4,100
1137355,tt5641134,4.7,28
1137360,tt5641192,5.5,188
1137365,tt5641246,6.3,216
1137370,tt5641300,7.7,254
1137386,tt5641542,5.3,1791
1137390,tt5641606,4.2,129
1137406,tt5641832,7.1,2129
1137430,tt5642114,7.1,16
1137433,tt5642124,6.7,2333
1137477,tt5642934,5.4,248
1137491,tt5643200,7.9,16
1137494,tt5643272,6.5,62
1137498,tt5643380,6.5,3110
1137500,tt5643398,3.8,314
1137513,tt5643572,3.8,21
1137525,tt5643644,6.5,52
1137532,tt5643724,4.7,261
1137534,tt5643730,3.4,375
1137541,tt5643804,6.1,60
1137556,tt5644054,6.6,34
1137558,tt5644062,5.2,286
1137560,tt5644126,5.8,26
1137575,tt5644478,8.3,52
1137578,tt5644498,7.9,83
1137588,tt5644550,5.6,9
1137592,tt5644624,9.0,6
1137602,tt5644726,6.3,1226
1137604,tt5644740,6.9,2204
1137611,tt5644794,6.5,67
1137625,tt5645006,6.5,1025
1137655,tt5645536,6.1,351
1137693,tt5645932,5.8,450
1137700,tt5646082,5.0,340
1137703,tt5646136,4.8,7654
1137723,tt5646314,7.1,388
1137744,tt5646604,4.4,100
1137769,tt5646992,5.3,696
1137777,tt5647102,7.2,149
1137783,tt5647250,6.0,239
1137810,tt5647758,4.7,918
1137837,tt5648036,4.4,4647
1137881,tt5648550,7.0,38
1137908,tt5649086,6.3,151
1137910,tt5649102,7.9,21
1137912,tt5649108,6.6,45049
1137919,tt5649144,7.6,121244
1137926,tt5649206,5.4,106
1137942,tt5649362,6.2,39
1137973,tt5649968,7.5,24
1137975,tt5650098,6.6,428
1137986,tt5650392,5.8,14
1138087,tt5651272,4.6,130
1138095,tt5651338,5.7,1822
1138097,tt5651372,5.4,19
1138100,tt5651412,5.2,17
1138105,tt5651458,4.6,979
1138112,tt5651572,3.0,157
1138113,tt5651576,6.4,51
1138126,tt5651840,5.9,20
1138135,tt5651952,5.6,94
1138156,tt5652518,7.7,30
1138174,tt5652768,8.4,55
1138177,tt5652928,6.0,20
1138198,tt5653294,6.6,5767
1138209,tt5653514,6.5,8561
1138213,tt5653626,5.3,10
1138294,tt5654600,6.4,1151
1138297,tt5654710,7.7,827
1138322,tt5654926,6.9,35
1138349,tt5655098,5.1,38
1138358,tt5655222,6.5,10136
1138366,tt5655604,4.6,150
1138383,tt5655954,6.2,363
1138386,tt5656006,7.4,338
1138389,tt5656126,2.7,388
1138438,tt5656994,3.4,3529
1138441,tt5657028,6.5,9208
1138446,tt5657112,7.4,99
1138452,tt5657280,4.3,1170
1138467,tt5657514,3.7,233
1138469,tt5657546,3.4,58
1138471,tt5657648,5.6,217
1138478,tt5657712,5.6,1711
1138486,tt5657776,6.3,577
1138489,tt5657846,6.0,78378
1138491,tt5657856,7.1,71316
1138494,tt5657932,4.1,117
1138501,tt5658072,7.7,57
1138504,tt5658198,2.7,136
1138508,tt5658242,6.1,1345
1138518,tt5658296,5.3,2616
1138539,tt5658672,4.8,269
1138545,tt5658714,6.8,414
1138555,tt5659164,6.4,268
1138556,tt5659172,6.4,745
1138599,tt5659816,5.5,237
1138614,tt5659988,7.6,44
1138616,tt5659996,6.3,495
1138623,tt5660112,1.2,11
1138631,tt5660206,2.7,63
1138638,tt5660288,6.3,30
1138669,tt5660830,6.7,312
1138680,tt5660988,7.6,33
1138683,tt5661084,7.2,51
1138709,tt5661814,7.6,22
1138725,tt5662022,6.0,64
1138730,tt5662112,6.4,14
1138731,tt5662128,7.0,11
1138744,tt5662288,4.3,483
1138756,tt5662550,3.2,1316
1138757,tt5662556,5.5,411
1138761,tt5662662,6.3,69
1138776,tt5662906,5.9,692
1138780,tt5662932,7.3,15474
1138784,tt5662990,5.8,319
1138805,tt5663298,5.6,745
1138828,tt5663804,7.4,77
1138832,tt5663962,2.8,122
1138833,tt5663964,6.4,51
1138837,tt5664042,5.8,101
1138841,tt5664076,4.7,29
1138846,tt5664196,6.1,580
1138849,tt5664222,5.6,760
1138898,tt5664502,5.2,511
1138917,tt5664636,5.6,22491
1138920,tt5664676,6.0,663
1138936,tt5665022,4.6,672
1138938,tt5665040,6.4,799
1138941,tt5665116,6.7,7
1138948,tt5665256,6.2,829
1138958,tt5665452,6.3,2509
1138973,tt5665630,5.8,167
1139001,tt5665994,7.1,42
1139007,tt5666046,8.1,15
1139013,tt5666126,6.0,19
1139025,tt5666304,5.8,24458
1139042,tt5666450,6.1,13
1139059,tt5666750,7.3,70
1139075,tt5667052,5.4,550
1139097,tt5667296,6.1,397
1139106,tt5667474,6.4,8
1139107,tt5667482,1.5,420
1139109,tt5667516,3.9,1040
1139117,tt5667650,5.3,224
1139120,tt5667696,4.3,710
1139129,tt5667906,7.6,8
1139132,tt5667952,7.4,19
1139136,tt5668054,5.6,2815
1139146,tt5668208,4.9,113
1139262,tt5668770,7.3,9936
1139266,tt5668808,4.7,47
1139268,tt5668822,4.8,641
1139272,tt5668850,6.6,1192
1139314,tt5669278,7.1,82
1139320,tt5669410,4.2,175
1139332,tt5669936,4.1,9116
1139333,tt5670068,5.9,37
1139336,tt5670152,5.9,20992
1139352,tt5670340,6.1,74
1139353,tt5670364,5.8,645
1139354,tt5670382,5.9,83
1139369,tt5670648,6.8,7
1139375,tt5670744,6.2,11
1139438,tt5671298,3.0,203
1139440,tt5671316,6.1,214
1139466,tt5671762,6.7,31
1139484,tt5672048,6.8,1627
1139488,tt5672170,8.0,8
1139497,tt5672286,7.3,2452
1139517,tt5672750,2.6,153
1139525,tt5672890,3.8,209
1139540,tt5673422,5.1,317
1139541,tt5673432,4.8,2456
1139546,tt5673714,4.1,602
1139556,tt5673828,4.2,107
1139572,tt5674064,6.0,94
1139589,tt5674368,3.6,1784
1139607,tt5674554,8.1,720
1139609,tt5674574,7.0,17
1139616,tt5674698,4.4,492
1139627,tt5674842,4.6,2018
1139670,tt5675828,5.5,720
1139691,tt5676366,6.7,18
1139694,tt5676450,4.3,44
1139705,tt5676802,6.6,11
1139769,tt5677598,6.7,90
1139783,tt5678110,6.0,1504
1139790,tt5678218,6.7,662
1139804,tt5678732,2.7,138
1139832,tt5679360,7.3,15
1139837,tt5679402,4.4,879
1139846,tt5679536,5.8,498
1139849,tt5679554,3.2,3594
1139852,tt5679570,5.2,53
1139869,tt5679718,2.9,470
1139897,tt5680112,3.0,8
1139907,tt5680160,7.0,59
1139930,tt5680640,3.7,15
1139932,tt5680678,6.5,1066
1139947,tt5681942,7.1,22
1139988,tt5684374,6.3,60
1139995,tt5684550,6.1,481
1140003,tt5684662,6.2,8
1140005,tt5684710,6.7,29
1140013,tt5684868,7.3,581
1140025,tt5685004,4.0,371
1140026,tt5685006,5.4,4270
1140066,tt5685652,5.6,87
1140067,tt5685664,7.2,16
1140078,tt5685836,5.5,64
1140096,tt5686062,5.6,2496
1140097,tt5686112,6.2,1702
1140108,tt5686348,3.0,17
1140130,tt5686622,2.9,1604
1140139,tt5686776,7.4,93
1140157,tt5686868,3.1,357
1140159,tt5686888,7.4,18
1140173,tt5687040,5.5,2744
1140187,tt5687212,5.8,1237
1140190,tt5687236,6.1,881
1140191,tt5687270,5.7,1736
1140192,tt5687334,6.6,5764
1140195,tt5687380,6.6,949
1140197,tt5687416,7.3,2056
1140198,tt5687424,4.9,1587
1140241,tt5687814,5.7,2262
1140253,tt5688068,5.7,7696
1140256,tt5688108,8.0,7
1140258,tt5688134,7.4,98
1140262,tt5688178,5.3,150
1140302,tt5688868,5.0,3911
1140303,tt5688888,6.7,200
1140304,tt5688932,6.9,84353
1140309,tt5688996,6.3,18880
1140314,tt5689056,7.0,607
1140315,tt5689068,4.8,14760
1140338,tt5689590,6.6,458
1140341,tt5689610,3.8,1286
1140343,tt5689632,4.5,327
1140372,tt5690142,7.2,11300
1140388,tt5690360,3.2,36446
1140394,tt5690472,4.6,367
1140413,tt5690630,5.4,130
1140417,tt5690810,6.5,12337
1140422,tt5690906,5.6,5
1140430,tt5690992,4.6,467
1140432,tt5691024,3.9,4918
1140436,tt5691084,6.2,1403
1140437,tt5691114,8.4,15
1140470,tt5691670,6.5,47015
1140471,tt5691732,8.5,30
1140472,tt5691854,5.1,146
1140473,tt5691856,3.8,121
1140474,tt5691924,5.4,817
1140513,tt5692390,5.8,5685
1140523,tt5692616,6.8,272
1140530,tt5692786,5.6,411
1140540,tt5693136,6.6,4588
1140548,tt5693182,6.1,1430
1140577,tt5693562,6.7,824
1140582,tt5693776,3.1,255
1140598,tt5694044,2.6,289
1140695,tt5695668,6.4,220
1140696,tt5695672,6.8,330
1140697,tt5695754,2.0,11
1140698,tt5695764,6.3,630
1140699,tt5695842,5.5,40
1140701,tt5695936,3.9,245
1140707,tt5696066,4.0,719
1140711,tt5696110,7.4,214
1140715,tt5696284,7.8,128
1140716,tt5696326,6.1,1698
1140732,tt5696848,5.5,75
1140739,tt5697078,6.6,442
1140743,tt5697452,5.6,7
1140744,tt5697512,3.5,8
1140745,tt5697572,2.8,53892
1140749,tt5697722,4.2,819
1140776,tt5697870,6.2,2988
1140787,tt5697990,6.9,555
1140798,tt5698284,5.5,284
1140801,tt5698320,5.7,4558
1140805,tt5698496,7.0,1382
1140806,tt5698568,6.5,3498
1140807,tt5698578,5.7,328
1140822,tt5698984,8.9,17
1140823,tt5698986,6.0,396
1140824,tt5699060,5.4,1640
1140827,tt5699126,5.6,20
1140829,tt5699154,6.8,11428
1140832,tt5699180,5.6,79
1140867,tt5699828,7.5,13
1140869,tt5699928,4.6,2587
1140885,tt5700174,7.8,36
1140886,tt5700176,5.8,4207
1140888,tt5700182,5.1,3518
1140890,tt5700224,7.5,11709
1140907,tt5700494,3.4,253
1140931,tt5700648,6.7,1836
1140932,tt5700672,7.6,237647
1140934,tt5700676,5.1,250
1140984,tt5700926,5.9,359
1140999,tt5701120,5.3,18
1141009,tt5701256,7.2,6
1141046,tt5701718,5.4,2696
1141075,tt5702290,8.9,13
1141078,tt5702314,3.7,191
1141089,tt5702446,5.7,1182
1141090,tt5702450,5.7,88
1141093,tt5702566,3.0,3588
1141101,tt5702636,5.9,75
1141108,tt5702884,6.9,70
1141112,tt5702966,2.9,22
1141113,tt5703038,4.7,605
1141114,tt5703108,9.2,21
1141139,tt5704368,4.4,231
1141152,tt5704704,3.2,623
1141155,tt5704748,6.6,1072
1141156,tt5704874,3.9,171
1141159,tt5704912,5.6,652
1141168,tt5705058,5.6,1562
1141179,tt5705306,5.6,209
1141224,tt5705876,6.7,1816
1141239,tt5706242,4.3,318
1141243,tt5706294,6.4,125
1141251,tt5706370,6.2,3526
1141277,tt5706876,3.9,683
1141288,tt5707048,7.1,1635
1141300,tt5707304,5.6,1541
1141320,tt5707548,6.5,55
1141324,tt5707754,7.0,823
1141334,tt5708028,6.5,335
1141339,tt5708060,3.9,267
1141376,tt5708420,5.1,79
1141384,tt5708800,5.9,31
1141395,tt5709164,5.4,242
1141398,tt5709188,5.3,12749
1141416,tt5709506,7.0,199
1141439,tt5709862,9.0,10
1141445,tt5709892,1.4,185
1141453,tt5710042,4.2,3637
1141462,tt5710330,8.0,19
1141473,tt5710514,6.9,61607
1141479,tt5710624,5.0,14
1141484,tt5710688,8.2,571
1141490,tt5710818,7.3,14
1141511,tt5711092,5.8,33
1141514,tt5711148,6.7,10328
1141530,tt5711444,5.3,21
1141535,tt5711454,4.5,78
1141560,tt5711672,7.0,442
1141584,tt5712152,6.6,1910
1141585,tt5712158,5.9,46
1141587,tt5712202,7.9,18
1141630,tt5712474,6.2,428
1141636,tt5712576,3.7,24
1141638,tt5712644,5.5,32
1141644,tt5712718,3.2,785
1141650,tt5712844,4.1,186
1141672,tt5713232,7.6,14646
1141697,tt5713498,5.7,126
1141702,tt5713610,8.9,10
1141737,tt5713856,4.7,450
1141768,tt5714216,7.9,1175
1141776,tt5714320,6.4,87
1141777,tt5714322,2.5,648
1141789,tt5714470,5.7,5480
1141791,tt5714546,5.9,13
1141793,tt5714554,5.6,148
1141823,tt5715066,5.9,10012
1141832,tt5715234,2.9,319
1141839,tt5715410,6.1,7667
1141851,tt5715530,5.9,50
1141866,tt5715828,4.5,777
1141869,tt5715874,7.0,166146
1141881,tt5716154,5.2,47
1141888,tt5716280,4.4,1613
1141890,tt5716316,5.9,439
1141894,tt5716380,5.8,2977
1141898,tt5716438,5.6,420
1141900,tt5716464,7.1,23845
1141922,tt5716848,5.1,2200
1141940,tt5717110,4.8,1367
1141943,tt5717178,2.9,35
1141944,tt5717184,5.2,1046
1141945,tt5717194,3.4,3389
1141960,tt5717484,6.4,93
1141962,tt5717492,5.8,8609
1141997,tt5718046,5.2,713
1142029,tt5718648,3.8,102
1142037,tt5718764,4.8,154
1142065,tt5719076,4.3,1464
1142068,tt5719108,7.3,259
1142076,tt5719222,5.7,1857
1142077,tt5719232,7.2,311
1142081,tt5719264,4.7,30
1142088,tt5719388,6.3,122
1142101,tt5719700,5.8,33976
1142102,tt5719748,6.2,72972
1142103,tt5719786,6.8,2569
1142115,tt5720106,5.3,13
1142117,tt5720116,8.5,7
1142132,tt5720344,8.7,29
1142163,tt5720490,6.0,99
1142169,tt5720570,4.7,40
1142177,tt5720938,5.9,39
1142182,tt5721088,4.6,7859
1142230,tt5721636,4.7,198
1142281,tt5722154,6.3,13
1142282,tt5722158,7.4,18
1142287,tt5722234,7.2,516
1142291,tt5722280,6.2,57
1142297,tt5722516,7.2,90
1142309,tt5722926,7.3,39
1142313,tt5723028,6.3,143
1142341,tt5723272,7.1,34541
1142343,tt5723282,4.9,1337
1142345,tt5723286,6.4,21637
1142363,tt5723416,4.9,6635
1142367,tt5723462,6.8,88
1142396,tt5723896,3.3,66
1142411,tt5724164,6.7,75
1142413,tt5724206,6.0,28
1142452,tt5724948,6.1,1365
1142473,tt5725348,6.0,57
1142479,tt5725434,7.4,48
1142499,tt5725568,6.3,52
1142519,tt5725894,3.2,799
1142520,tt5725908,7.0,168
1142525,tt5725976,7.3,73
1142532,tt5726086,5.7,65730
1142540,tt5726448,6.7,38
1142550,tt5726616,7.8,291777
1142568,tt5727136,3.5,183
1142570,tt5727208,7.4,299762
1142571,tt5727282,6.9,33407
1142576,tt5727514,6.2,50
1142579,tt5728374,4.6,225
1142603,tt5728662,8.2,37
1142608,tt5728684,7.2,5774
1142661,tt5729246,6.6,777
1142664,tt5729348,7.2,11268
1142681,tt5729754,5.0,21
1142687,tt5729818,6.1,788
1142689,tt5729830,4.9,125
1142690,tt5729870,6.2,521
1142693,tt5729936,6.8,6
1142728,tt5730336,5.9,27
1142759,tt5730824,6.3,83
1142762,tt5730898,3.1,138
1142771,tt5731132,6.3,1485
1142783,tt5731444,5.6,356
1142799,tt5731710,6.1,22
1142801,tt5731738,5.2,27
1142803,tt5731742,2.4,94
1142804,tt5731746,4.4,2005
1142824,tt5732530,6.3,805
1142832,tt5732630,6.6,52
1142837,tt5732790,7.2,10
1142852,tt5733200,6.1,50
1142919,tt5734266,8.2,43
1142963,tt5734548,2.6,729
1142964,tt5734556,4.2,38
1142965,tt5734576,5.2,24484
1142972,tt5734820,5.2,19
1142992,tt5735210,7.1,510
1142995,tt5735218,6.0,347
1142998,tt5735280,5.5,5309
1143007,tt5735464,6.6,2543
1143008,tt5735542,7.2,71
1143012,tt5735582,5.9,1224
1143027,tt5735804,3.9,611
1143049,tt5736258,2.7,140
1143078,tt5736592,4.8,2516
1143083,tt5736696,5.5,4278
1143109,tt5737162,4.6,281
1143110,tt5737166,8.7,101
1143112,tt5737204,5.7,30
1143120,tt5737388,4.5,6903
1143129,tt5737536,3.3,6646
1143130,tt5737582,5.4,2098
1143141,tt5737840,5.6,74
1143142,tt5737862,6.4,4792
1143161,tt5738152,7.4,54
1143177,tt5738280,3.9,516
1143188,tt5738336,8.2,8
1143214,tt5738768,6.8,17
1143215,tt5738830,3.6,317
1143244,tt5739478,6.1,277
1143248,tt5739586,5.6,178
1143261,tt5739726,5.7,32
1143271,tt5739900,5.0,192
1143277,tt5740060,6.6,13
1143283,tt5740242,4.4,59
1143284,tt5740246,6.6,32
1143292,tt5740308,6.1,39
1143314,tt5740806,4.8,2903
1143319,tt5740852,5.7,1020
1143320,tt5740866,7.3,7679
1143321,tt5740868,3.3,487
1143324,tt5740994,4.7,85
1143325,tt5741008,5.7,498
1143339,tt5741304,5.4,1580
1143354,tt5741496,6.3,10
1143380,tt5741848,5.1,131
1143386,tt5741902,7.4,1060
1143410,tt5742264,5.5,124
1143414,tt5742304,4.1,446
1143415,tt5742306,6.2,303
1143420,tt5742374,6.7,123689
1143422,tt5742484,8.1,10
1143425,tt5742568,3.4,1137
1143431,tt5742712,3.5,159
1143442,tt5742836,5.3,82
1143443,tt5742874,4.9,2207
1143444,tt5742880,8.0,36
1143469,tt5743656,6.8,3121
1143569,tt5745450,5.7,2535
1143605,tt5746054,5.5,1215
1143632,tt5746464,8.5,15
1143697,tt5747714,3.3,1145
1143707,tt5748106,7.1,28
1143733,tt5748392,4.3,3829
1143735,tt5748438,6.8,45
1143736,tt5748448,6.2,35099
1143741,tt5748506,5.8,30
1143761,tt5749012,6.0,59
1143829,tt5749570,4.6,380
1143832,tt5749596,6.2,2890
1143843,tt5749696,6.7,288
1143844,tt5749698,5.7,71
1143847,tt5749748,7.3,107
1143864,tt5749978,7.1,38
1143879,tt5750534,5.7,489
1143977,tt5751844,5.8,10
1143982,tt5751998,6.6,12161
1143998,tt5752192,5.4,10630
1144007,tt5752258,5.3,68
1144026,tt5752346,7.2,2581
1144028,tt5752360,5.8,3408
1144047,tt5752524,6.6,672
1144053,tt5752606,5.9,3446
1144061,tt5752788,7.3,8
1144063,tt5752904,5.5,214
1144091,tt5753182,5.8,14
1144183,tt5754414,4.7,101
1144238,tt5754850,4.8,266
1144240,tt5754892,2.8,58
1144244,tt5754992,5.9,144
1144248,tt5755040,6.8,15
1144259,tt5755280,4.7,392
1144270,tt5755594,3.7,1339
1144271,tt5755606,5.0,1219
1144272,tt5755622,5.5,42
1144279,tt5755796,6.0,214
1144289,tt5755912,6.6,824
1144300,tt5756086,6.8,193
1144302,tt5756188,6.9,519
1144313,tt5756530,6.3,257
1144317,tt5756806,6.5,95
1144340,tt5757556,6.0,104
1144381,tt5757874,3.3,142
1144434,tt5758726,5.8,1720
1144443,tt5758778,5.8,128160
1144444,tt5758802,4.6,2606
1144465,tt5759188,3.2,99
1144492,tt5759434,6.2,1524
1144500,tt5759590,2.7,1471
1144501,tt5759610,6.2,55
1144506,tt5759656,6.4,115
1144534,tt5760304,8.0,7
1144551,tt5760556,7.9,12
1144554,tt5760674,8.7,49
1144607,tt5761064,6.6,57
1144628,tt5761436,4.7,18
1144642,tt5761606,7.5,28
1144643,tt5761612,4.0,108
1144685,tt5761986,3.4,910
1144686,tt5762006,8.4,32
1144727,tt5762764,5.8,12
1144732,tt5762836,7.2,52
1144750,tt5763166,4.5,42
1144764,tt5763398,4.5,49
1144790,tt5763730,6.6,13
1144798,tt5764010,7.5,88
1144799,tt5764024,5.2,4580
1144805,tt5764096,7.8,30811
1144825,tt5764444,6.8,17
1144835,tt5764816,6.3,425
1144844,tt5765144,6.6,349
1144849,tt5765192,6.4,1313
1144857,tt5765296,5.8,41
1144865,tt5765530,6.0,13
1144893,tt5765818,8.5,13
1144905,tt5766118,6.9,1004
1144923,tt5766254,5.8,321
1144960,tt5767182,4.1,830
1144984,tt5767628,4.3,2804
1144988,tt5768026,5.8,106
1144995,tt5768140,6.2,53
1145002,tt5768204,6.0,46
1145025,tt5768458,5.7,20
1145028,tt5768474,6.8,1519
1145063,tt5768992,3.3,2444
1145068,tt5769054,3.3,81
1145077,tt5769238,5.8,159
1145088,tt5769414,6.6,2460
1145089,tt5769440,5.1,113
1145093,tt5769480,6.6,34
1145096,tt5769516,6.6,300
1145100,tt5769560,4.5,13
1145103,tt5769586,4.1,92
1145111,tt5769790,4.3,245
1145142,tt5770430,5.2,2496
1145151,tt5770520,6.5,24
1145156,tt5770566,8.2,38
1145161,tt5770620,6.1,4019
1145170,tt5770836,5.1,485
1145171,tt5770864,5.2,9670
1145203,tt5771486,8.9,20
1145212,tt5771640,7.1,1652
1145216,tt5771710,5.0,1386
1145230,tt5772078,8.2,26
1145256,tt5772530,5.5,7
1145258,tt5772556,6.3,31
1145263,tt5772704,7.8,13
1145264,tt5772716,6.9,18
1145287,tt5773298,4.3,65
1145288,tt5773306,6.4,10
1145292,tt5773402,9.0,4041
1145295,tt5773470,3.1,10
1145298,tt5773536,7.5,16
1145325,tt5773986,7.0,3267
1145328,tt5774012,4.3,293
1145332,tt5774054,4.4,331
1145333,tt5774060,5.9,88962
1145334,tt5774062,6.5,16370
1145364,tt5774450,6.7,43619
1145380,tt5774688,8.0,32
1145383,tt5774796,6.1,317
1145405,tt5775194,5.2,707
1145433,tt5775536,6.2,984
1145479,tt5776208,6.2,14495
1145495,tt5776428,2.9,21
1145498,tt5776460,6.1,23
1145504,tt5776574,5.9,16
1145516,tt5776736,5.7,118
1145526,tt5776858,7.4,139080
1145537,tt5776928,4.7,133
1145552,tt5777338,3.1,32
1145557,tt5777418,5.0,270
1145564,tt5777628,8.2,5348
1145568,tt5777708,4.5,72
1145574,tt5777802,5.4,468
1145609,tt5778060,6.5,231
1145611,tt5778092,6.4,332
1145613,tt5778098,7.1,86
1145640,tt5778404,8.8,8
1145663,tt5778908,7.7,49
1145684,tt5779372,5.8,4308
1145693,tt5779540,5.0,5051
1145700,tt5779650,1.8,273
1145712,tt5779960,4.6,58
1145716,tt5780034,6.5,1405
1145720,tt5780094,5.6,18
1145731,tt5780306,8.7,19
1145735,tt5780484,5.3,668
1145771,tt5781146,3.5,118
1145783,tt5781338,6.1,29
1145786,tt5781386,5.6,158
1145787,tt5781440,7.3,40
1145788,tt5781458,2.6,203
1145811,tt5782040,4.4,197
1145814,tt5782090,5.6,16
1145820,tt5782146,5.6,686
1145823,tt5782160,3.0,168
1145867,tt5783112,5.3,213
1145874,tt5783250,5.7,62
1145887,tt5783382,5.2,334
1145893,tt5783476,6.2,503
1145899,tt5783528,8.1,10
1145915,tt5783630,3.8,103
1145921,tt5783956,6.4,51817
1145960,tt5784250,6.2,103
1145981,tt5784434,6.6,48
1145994,tt5784568,6.0,316
1146010,tt5784860,3.6,473
1146024,tt5785016,4.9,95
1146026,tt5785056,6.7,869
1146032,tt5785170,7.2,22436
1146034,tt5785200,2.7,932
1146044,tt5785352,5.6,284
1146051,tt5785460,4.9,67
1146101,tt5785990,6.7,57
1146103,tt5786012,5.3,180
1146146,tt5786588,5.0,1300
1146148,tt5786632,6.4,181
1146235,tt5787182,5.7,99
1146242,tt5787290,4.0,145
1146256,tt5787384,6.5,605
1146298,tt5787862,3.7,360
1146315,tt5788136,4.2,3023
1146340,tt5788528,7.9,30
1146406,tt5789196,8.6,8
1146416,tt5789310,4.4,267
1146451,tt5789944,5.0,406
1146454,tt5789976,5.5,15818
1146456,tt5790000,7.4,94
1146461,tt5790100,8.7,68
1146466,tt5790218,3.9,419
1146470,tt5790290,8.6,41
1146486,tt5790492,5.5,2485
1146489,tt5790534,6.9,409
1146497,tt5790684,6.2,979
1146521,tt5791008,5.0,7
1146524,tt5791072,6.4,20
1146526,tt5791094,6.5,217
1146527,tt5791098,6.7,2434
1146531,tt5791216,6.3,90
1146535,tt5791256,2.5,291
1146539,tt5791288,5.0,604
1146547,tt5791356,6.9,32
1146566,tt5791442,6.6,272
1146573,tt5791536,7.4,4116
1146583,tt5791622,6.9,148
1146587,tt5791732,6.5,323
1146592,tt5791878,8.9,16
1146594,tt5791884,6.8,1232
1146597,tt5791932,7.7,212
1146598,tt5791944,6.6,41
1146600,tt5791966,6.2,62
1146610,tt5792092,6.5,20
1146612,tt5792124,4.6,230
1146622,tt5792164,8.7,21
1146629,tt5792206,9.2,8
1146651,tt5792468,5.9,3230
1146652,tt5792472,4.8,3316
1146653,tt5792490,6.9,209
1146665,tt5792656,5.4,9365
1146669,tt5792702,7.1,297
1146697,tt5793082,6.8,122
1146704,tt5793184,6.1,207
1146706,tt5793200,5.0,166
1146769,tt5794120,8.3,10
1146797,tt5794306,4.6,38
1146812,tt5794622,7.6,10
1146829,tt5795064,5.5,418
1146832,tt5795086,5.4,5445
1146871,tt5795674,7.4,10
1146876,tt5795752,5.9,135
1146900,tt5796156,5.4,542
1146917,tt5796404,6.4,111
1146923,tt5796478,4.9,123
1146941,tt5796838,6.2,3489
1146942,tt5796882,4.7,179
1146947,tt5796986,5.5,17
1146973,tt5797094,8.2,61
1146978,tt5797164,7.0,391
1146983,tt5797184,6.8,40533
1147025,tt5797456,3.2,50
1147033,tt5797534,8.2,53
1147042,tt5797678,9.0,6
1147048,tt5797756,5.9,360
1147052,tt5797786,5.6,92
1147057,tt5797820,5.7,922
1147059,tt5797828,5.5,71
1147065,tt5797894,7.3,37
1147066,tt5797904,9.1,23
1147067,tt5797906,4.3,228
1147116,tt5798330,3.4,161
1147125,tt5798432,4.6,716
1147155,tt5798738,6.0,104
1147210,tt5799756,7.8,278
1147212,tt5799780,6.3,557
1147215,tt5799928,7.1,430
1147218,tt5799948,7.5,16
1147240,tt5801026,5.6,156
1147250,tt5801242,5.7,202
1147256,tt5801302,4.3,176
1147263,tt5801522,2.4,142
1147281,tt5802168,5.0,30
1147283,tt5802404,5.9,580
